NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
RUI AN ,011485,9220483,BULK/LUMBER CARRIER ,189.800 ,181.990 , 31.000 , 16.500 ,11.620 ,"27,011 ","16,011 ","46,509 ",https://www.vesselfinder.com/vessels/details/9220483
XIN HAI TONG 18 ,098455,9519004,BULK CARRIER ,189.990 ,185.650 , 32.250 , 18.000 ,12.818 ,"32,945 ","19,231 ","57,070 ",https://www.vesselfinder.com/vessels/details/9519004
FIDUM AUSTRALIS ,199171,9869526,BULK CARRIER ,299.880 ,294.080 , 47.500 , 24.700 ,18.023 ,"99,216 ","60,622 ","187,243 ",https://www.vesselfinder.com/vessels/details/9869526
PATMOS JOHN ,119883,9588536,BULK CARRIER ,189.990 ,185.640 , 32.260 , 18.000 ,12.818 ,"33,042 ","19,132 ","56,633 ",https://www.vesselfinder.com/vessels/details/9588536
TORO ,080905,9443009,BULK CARRIER ,224.940 ,217.970 , 32.260 , 19.500 ,14.139 ,"39,737 ","25,754 ","76,636 ",https://www.vesselfinder.com/vessels/details/9443009
DAIWAN INFINITY ,163168,9709348,BULK/LUMBER CARRIER ,179.960 ,174.540 , 30.000 , 14.050 ,9.822 ,"21,525 ","11,201 ","34,376 ",https://www.vesselfinder.com/vessels/details/9709348
MAJESTIC NOOR ,979594,9138642,BULK/LUMBER CARRIER ,175.000 ,167.720 , 26.010 , 13.890 ,9.953 ,"18,108 ","9,945 ","27,827 ",https://www.vesselfinder.com/vessels/details/9138642
FEDERAL INNOKO ,200423,9866615,BULK CARRIER ,199.980 ,195.380 , 32.240 , 19.150 ,13.418 ,"35,828 ","20,839 ","63,480 ",https://www.vesselfinder.com/vessels/details/9866615
HERO ,109683,9446867,BULK CARRIER ,292.000 ,283.040 , 45.000 , 24.800 ,18.323 ,"91,373 ","58,745 ","178,076 ",https://www.vesselfinder.com/vessels/details/9446867
HYDRUS ,119935,9576260,BULK CARRIER ,229.060 ,224.190 , 32.260 , 20.200 ,14.471 ,"45,263 ","26,562 ","81,601 ",https://www.vesselfinder.com/vessels/details/9576260
NIMERTIS ,132972,9650999,BULK CARRIER ,169.370 ,161.210 , 27.200 , 13.600 ,9.819 ,"17,025 ","10,108 ","28,396 ",https://www.vesselfinder.com/vessels/details/9650999
PRINCESS A ,200690,9770579,BULK CARRIER ,228.990 ,225.100 , 32.260 , 20.000 ,14.429 ,"43,004 ","27,490 ","81,793 ",https://www.vesselfinder.com/vessels/details/9770579
NEW SPIRIT ,120386,9604770,BULK CARRIER ,169.370 ,160.400 , 27.200 , 13.600 ,9.819 ,"17,025 ","10,108 ","28,383 ",https://www.vesselfinder.com/vessels/details/9604770
BULK TRADER ,180331,9762493,BULK CARRIER ,181.000 ,175.540 , 30.000 , 15.200 ,10.621 ,"23,662 ","12,916 ","37,845 ",https://www.vesselfinder.com/vessels/details/9762493
ATLANTIC VISION ,061310,9372767,BULK CARRIER ,189.900 ,185.000 , 32.260 , 17.800 ,12.522 ,"30,962 ","18,171 ","55,614 ",https://www.vesselfinder.com/vessels/details/9372767
MARSANNE ,222046,9937244,BULK CARRIER ,228.990 ,225.690 , 32.260 , 20.150 ,14.579 ,"43,820 ","27,738 ","82,411 ",https://www.vesselfinder.com/vessels/details/9937244
NAXOS ,123073,9610224,BULK CARRIER ,176.500 ,168.500 , 28.800 , 15.200 ,10.718 ,"21,699 ","12,253 ","36,360 ",https://www.vesselfinder.com/vessels/details/9610224
SODA PHOENIX ,141069,9706334,BULK CARRIER ,169.370 ,161.210 , 27.200 , 13.600 ,9.819 ,"17,019 ","10,108 ","28,365 ",https://www.vesselfinder.com/vessels/details/9706334
WAN ADVANTAGE ,109804,9493731,BULK CARRIER ,189.990 ,189.990 , 32.260 , 18.000 ,12.816 ,"33,044 ","19,231 ","57,000 ",https://www.vesselfinder.com/vessels/details/9493731
NSU CARAJAS ,194176,9827865,ORE CARRIER ,361.000 ,356.030 , 65.000 , 30.200 ,23.035 ,"197,453 ","74,862 ","399,688 ",https://www.vesselfinder.com/vessels/details/9827865
EPIC SERENITY ,221199,9935442,BULK CARRIER ,229.000 ,225.320 , 32.260 , 20.000 ,14.467 ,"44,732 ","27,570 ","82,310 ",https://www.vesselfinder.com/vessels/details/9935442
POAVOSA WISDOM VIII ,130629,9641924,BULK/LUMBER CARRIER ,169.370 ,161.210 , 27.200 , 13.600 ,9.819 ,"17,027 ","10,108 ","28,208 ",https://www.vesselfinder.com/vessels/details/9641924
LEO OCEAN ,152648,9738923,BULK CARRIER ,199.980 ,195.390 , 32.240 , 18.600 ,13.010 ,"34,800 ","20,193 ","61,315 ",https://www.vesselfinder.com/vessels/details/9738923
MAPLE STAR ,124682,9662370,BULK/LUMBER CARRIER ,179.900 ,172.630 , 30.000 , 14.800 ,10.166 ,"23,857 ","11,326 ","35,322 ",https://www.vesselfinder.com/vessels/details/9662370
ULTRA PUMA ,163608,9758399,BULK CARRIER ,228.990 ,225.100 , 32.260 , 20.000 ,14.429 ,"43,028 ","27,490 ","81,855 ",https://www.vesselfinder.com/vessels/details/9758399
LIN MIARAK ,213490,9883089,BULK CARRIER ,249.990 ,245.900 , 43.000 , 18.700 ,12.995 ,"57,963 ","31,501 ","100,987 ",https://www.vesselfinder.com/vessels/details/9883089
JOSCO DEZHOU ,140015,9683439,BULK CARRIER ,199.900 ,197.000 , 32.240 , 18.600 ,13.026 ,"34,558 ","20,170 ","61,657 ",https://www.vesselfinder.com/vessels/details/9683439
URSULA MANX ,212419,9900095,BULK CARRIER ,228.990 ,225.690 , 32.260 , 20.150 ,14.579 ,"43,672 ","27,738 ","82,561 ",https://www.vesselfinder.com/vessels/details/9900095
MEL VISION ,001479,9218052,BULK CARRIER ,177.000 ,169.450 , 28.400 , 14.250 ,10.018 ,"19,920 ","11,044 ","32,787 ",https://www.vesselfinder.com/vessels/details/9218052
QUEEN SAPPHIRE ,116286,9599755,BULK CARRIER ,199.980 ,195.390 , 32.240 , 18.600 ,13.010 ,"34,795 ","20,209 ","61,388 ",https://www.vesselfinder.com/vessels/details/9599755
PH GIANG MINH ,088237,9481623,BULK CARRIER ,159.900 ,150.640 , 24.000 , 13.600 ,9.816 ,"14,912 ","8,109 ","22,019 ",https://www.vesselfinder.com/vessels/details/9481623
NBA VAN DYCK ,142792,9691565,BULK CARRIER ,234.980 ,227.710 , 38.000 , 19.900 ,14.468 ,"50,626 ","31,470 ","95,527 ",https://www.vesselfinder.com/vessels/details/9691565
ASL MOON ,085594,9389239,BULK CARRIER ,225.000 ,221.100 , 32.250 , 19.900 ,14.375 ,"43,408 ","27,444 ","81,702 ",https://www.vesselfinder.com/vessels/details/9389239
VOSCO SKY ,012988,9236896,BULK CARRIER ,189.900 ,182.660 , 32.260 , 17.100 ,12.041 ,"29,367 ","17,651 ","52,523 ",https://www.vesselfinder.com/vessels/details/9236896
EVER ZENITH ,213524,9913339,BULK CARRIER ,229.000 ,226.000 , 32.240 , 20.150 ,14.594 ,"43,453 ","27,560 ","81,987 ",https://www.vesselfinder.com/vessels/details/9913339
