NAME,REGISTER,IMO,TYPE,LOA,LPP,B,H,T,GT,NT,DWT,Link
FU XING 22,12X0035,9567520,Bulk Carrier,189.99,183.8,32.26,18,11.5,"33,147","19,624","56,758",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9567520
FEHU,12F0364,9611826,Bulk Carrier,189.95,184.96,32.27,18,11.3,"32,987","19,231","56,416",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9611826
JIA HE HANG YUN 2,12M0255,9637284,Bulk Carrier,190,183.05,32.26,17.5,11.1,"32,544","18,224","53,007",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9637284
YUAN DONG WEI YE,06X1040,9330109,"Bulk Carrier, Double Side Skin",189.99,182,32.26,17.2,10.7,"31,261","18,291","53,622",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9330109
SHANDONG HE XIE,14W0205,9695030,Ore Carrier,325,319.5,57,25,18.7,"135,837","53,074","262,062",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9695030
SHANDONG FU EN,17J0001,9734719,Bulk Carrier,229,225.5,32.26,20.05,12.2,"44,120","27,591","81,774",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9734719
ZHE HAI 526,12K0207,9567532,Bulk Carrier,189.99,183.8,32.26,18,11.5,"33,147","19,899","57,226",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9567532
BHANUMATI,21N0209,9939345,Bulk Carrier,299.95,295.2,50,25,16.1,"108,828","68,922","210,940",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9939345
ES BLUE SEA,08B0294,9345609,Bulk Carrier,288.97,279,45,24.4,16.52,"89,795","58,437","176,943",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9345609
EURYDICE D,09G0304,9462512,Bulk Carrier,289.98,280,45,24.7,16.5,"91,508","57,746","174,788",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9462512
SHENG AN YANG,06M0133,9343302,Bulk Carrier,225,218,32.2,19.8,14.2,"40,042","25,318","76,627",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9343302
HUA YUAN 3,12G0112,9617612,Bulk Carrier,189.99,185,32.26,15.5,10.5,"29,090","15,731","47,480",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9617612
DA TANG 2 HAO,99N2025,9187734,Bulk Carrier,225,216,32.26,19.2,13.85,"38,364","24,622","73,660",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9187734
XIN FA HAI,04R1001,9255024,Bulk Carrier,289,279,45,24.5,18.1,"88,856","58,333","174,766",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9255024
EM RUBY,09N0402,9415739,Bulk Carrier,189.99,185.79,32.26,17.62,11,"30,638","18,281","54,768",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9415739
SHENG WEN,04L0099,9290244,Bulk Carrier,189.99,182,32.26,17,12,"30,053","17,738","52,504",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9290244
SHEN HUA 805,14U0088,9662930,Bulk Carrier,224.95,217,32.26,19.6,12.2,"40,943","25,978","75,347",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9662930
BEI LUN HAI TUN,97A2026,9146986,Bulk Carrier,225,215,32.2,18.3,13.23,"36,592","23,057","69,548",https://www.ccs.org.cn/ccswzen/internationalShipsList?columnid=201900002000000123&imono=9146986
